16
955 1944
156 499 458
723 12 978
866 66 231
194 746 956
114 269 389
829 701 354
587 674 270
808 303 949
364 770 68
13 24 855
748 417 746
209 332 996
543 64 573
366 802 529
10 305 954
852 700 668
929 426 930
801 187 104
704 440 803
407 823 962
324 384 69
515 398 499
104 259 530
742 965 400
363 205 75
487 53 8
128 942 152
264 693 573
808 244 121
380 789 501
848 948 34
760 553 552
503 396 206
417 174 513
575 242 767
694 200 907
535 643 51
357 899 549
158 290 838
515 257 520
446 624 703
699 10 622
675 298 177
580 891 760
594 782 376
846 255 406
486 758 45
565 612 991
144 165 869
461 220 65
68 89 40
125 532 296
87 243 979
151 625 808
281 177 80
435 37 505
928 64 359
518 537 561
226 430 647
959 320 315
372 476 707
72 337 377
28 940 111
168 724 788
79 674 228
507 504 591
860 275 154
814 605 617
205 314 338
599 179 457
182 602 950
286 186 727
924 630 620
317 363 419
538 830 569
613 841 632
117 812 630
726 748 815
332 746 150
805 860 76
662 488 948
919 613 809
404 909 439
594 163 945
695 687 442
923 673 743
520 555 496
82 707 61
628 160 837
773 732 339
775 52 815
473 278 234
956 888 656
211 327 397
579 499 300
409 378 760
939 899 462
464 62 288
182 904 846
481 594 442
195 770 611
251 683 126
690 619 912
706 363 653
847 273 758
82 741 646
777 722 979
453 881 166
844 266 590
901 849 759
967 704 619
289 908 72
528 457 145
89 238 544
150 745 774
683 383 254
754 526 256
647 451 451
249 302 249
618 250 360
466 622 57
864 875 139
276 569 220
189 517 382
545 678 244
602 145 505
211 341 83
527 52 498
103 784 178
178 715 6
42 596 952
797 541 848
968 494 37
116 858 164
336 704 834
111 606 215
569 586 181
909 807 956
608 99 520
910 462 722
612 588 84
160 313 890
797 833 994
331 635 396
910 936 173
809 666 467
727 893 943
92 956 604
945 127 837
531 843 11
222 205 118
733 293 698
530 869 610
301 755 198
811 670 888
854 609 790
722 589 626
271 685 797
419 297 13
539 791 48
854 226 526
645 598 96
846 920 730
471 276 41
904 343 857
194 35 641
241 539 794
480 168 248
576 512 363
957 452 962
300 932 566
817 298 613
357 863 676
700 668 30
278 953 502
243 748 67
952 83 952
909 189 800
858 441 227
569 709 398
480 404 197
566 608 837
238 156 631
445 598 793
850 744 909
743 948 536
762 743 812
969 947 589
500 105 428
202 29 285
769 460 104
694 105 675
254 618 316
561 654 205
237 484 330
915 111 952
670 102 763
546 456 858
931 76 362
736 772 682
541 638 374
794 549 137
622 971 395
938 234 144
703 571 605
75 307 448
718 559 351
617 694 5
731 903 354
730 810 255
558 240 730
2 510 58
322 716 261
393 397 234
711 928 96
274 817 484
817 742 634
426 687 428
763 454 734
516 147 517
744 795 994
83 508 309
697 609 961
323 243 125
793 578 225
777 497 49
943 601 130
290 282 520
119 319 464
893 719 902
5 964 396
745 571 687
483 81 160
932 862 607
190 926 565
954 533 583
71 765 896
218 709 962
819 148 561
581 741 503
199 774 45
589 543 352
120 223 415
693 942 496
853 576 269
381 17 382
916 362 45
577 864 591
841 227 549
745 860 310
625 629 651
247 162 307
35 332 6
314 58 136
393 839 315
812 481 568
220 832 537
322 911 489
625 913 209
535 866 30
137 331 500
526 162 832
342 448 100
521 845 14
589 944 680
658 772 379
20 269 145
259 135 683
37 813 698
126 361 32
260 575 849
90 968 885
71 661 54
45 851 541
888 462 184
300 612 580
882 726 717
551 968 693
609 603 895
686 307 759
446 900 292
744 479 359
431 179 134
494 621 396
670 185 449
459 876 618
640 441 760
454 805 684
499 821 666
945 284 745
401 366 538
812 358 787
425 369 128
427 756 369
845 825 524
35 378 605
675 932 410
532 618 616
324 116 551
806 763 546
846 589 660
724 461 633
46 562 563
452 469 35
241 268 656
585 354 653
114 291 485
346 221 524
252 766 401
673 951 931
440 52 543
619 36 98
576 326 831
312 285 828
910 311 657
384 234 925
525 386 117
670 633 567
129 383 455
235 798 973
278 730 653
110 356 297
158 912 207
818 441 514
735 107 261
966 870 148
805 119 408
440 370 402
204 575 403
485 1 106
877 820 526
392 631 975
843 933 908
730 812 620
255 867 105
537 576 292
625 832 295
131 233 732
638 658 774
260 898 901
900 18 578
155 593 738
699 365 928
750 351 421
169 164 587
682 82 250
99 480 448
190 554 688
582 695 847
36 192 119
549 641 350
389 439 893
385 200 627
861 346 11
608 509 515
788 263 785
184 811 107
692 836 281
839 410 242
50 539 958
496 149 740
252 36 465
334 484 225
525 134 227
524 679 531
427 892 224
938 484 938
337 970 624
157 179 725
34 46 226
52 62 448
718 417 604
726 240 725
84 660 85
539 187 906
961 527 14
564 4 635
769 376 736
923 603 343
527 485 902
342 582 72
51 296 108
897 230 262
50 797 863
377 94 87
11 270 320
630 445 941
106 584 751
631 199 169
370 155 74
430 433 462
342 728 62
726 215 183
711 361 593
929 116 50
406 727 716
465 967 346
468 329 722
499 322 614
261 534 291
374 905 957
578 333 422
773 694 69
199 380 967
737 288 241
811 765 803
273 806 171
481 883 683
316 86 42
774 762 981
585 825 431
723 378 753
441 677 309
139 905 904
568 776 377
483 23 890
320 454 566
437 934 873
82 432 762
849 647 651
913 13 70
264 508 948
968 863 988
404 600 808
896 391 940
591 639 167
740 613 947
428 432 784
148 326 904
698 157 404
478 733 786
611 274 794
464 252 242
300 315 92
119 15 336
767 682 311
692 554 401
269 952 679
566 261 563
902 288 378
632 171 795
834 305 897
34 786 895
372 593 646
703 816 836
543 70 637
501 361 908
804 191 869
49 195 177
426 334 611
953 37 167
142 223 642
322 391 441
779 323 113
211 87 932
103 225 640
895 474 398
692 943 405
589 241 478
202 544 301
622 119 694
662 503 582
252 672 29
289 312 475
438 360 321
11 627 700
945 160 442
58 934 99
888 689 685
701 259 544
284 478 438
417 571 963
570 500 402
563 470 141
211 451 39
947 81 847
112 38 263
507 246 879
409 7 508
267 117 144
843 472 9
558 953 340
921 7 649
935 37 632
471 762 272
875 444 893
897 803 928
659 762 82
349 806 773
20 56 754
169 33 279
698 801 361
317 106 25
503 208 542
781 464 34
898 854 289
941 809 380
47 842 334
728 875 812
900 269 834
249 857 904
876 885 890
355 562 43
383 303 23
51 24 637
141 759 564
604 530 508
267 547 740
186 530 984
303 129 313
858 101 620
22 592 421
137 661 188
638 826 390
528 656 459
587 747 654
720 344 213
709 902 909
741 110 332
138 335 819
145 583 686
531 819 729
740 510 237
717 627 898
302 295 431
857 317 831
633 859 500
521 697 402
418 123 968
70 226 790
537 399 397
69 81 412
506 816 325
505 863 645
311 956 864
719 238 630
254 309 41
852 699 46
581 516 588
855 836 704
685 158 991
402 674 178
491 944 999
36 113 634
754 766 161
960 39 38
236 233 153
684 850 559
842 791 263
188 115 8
494 300 544
963 240 869
365 15 301
892 157 268
162 58 704
301 791 658
732 662 282
892 685 145
806 264 593
765 743 144
267 942 906
476 154 730
284 681 578
610 771 369
738 735 845
402 429 176
641 78 355
577 393 336
86 353 931
198 282 775
741 556 778
627 477 461
780 498 154
142 212 474
899 634 12
96 248 327
691 684 865
790 343 775
264 429 124
470 902 887
506 526 123
775 723 71
830 377 107
266 542 184
726 923 724
720 292 585
453 911 939
429 809 236
125 233 353
809 683 868
86 355 977
936 613 693
851 118 377
753 359 225
477 637 235
716 276 280
724 698 368
525 100 737
946 351 55
821 380 969
487 105 710
138 519 404
247 637 582
440 6 416
79 392 272
888 669 637
895 881 254
498 292 137
424 299 276
808 147 390
407 893 84
490 255 406
368 948 7
85 630 149
261 789 873
690 642 575
546 594 174
277 911 711
701 937 49
877 750 763
275 663 741
307 455 609
585 943 345
359 330 743
857 824 965
854 762 843
155 678 89
686 955 959
366 72 348
533 635 255
45 293 738
382 942 172
922 17 24
784 945 539
850 446 862
464 929 574
795 819 877
647 946 460
276 149 784
223 564 872
859 41 448
276 273 541
571 682 259
524 3 117
936 358 279
755 713 43
880 577 834
529 148 319
188 607 228
914 371 417
53 913 290
788 556 546
692 213 492
889 509 699
852 849 621
436 463 383
49 211 285
215 671 600
89 909 365
422 27 298
954 595 795
593 392 911
461 948 520
812 449 422
913 522 198
819 970 910
384 105 859
326 314 726
28 937 97
356 726 875
177 896 439
247 797 361
764 763 838
809 138 584
278 314 742
790 77 556
332 466 418
303 420 459
667 720 386
577 131 655
175 171 690
628 502 924
251 624 314
574 148 348
918 590 915
250 749 27
913 810 364
407 301 422
589 725 825
555 220 739
38 399 57
757 902 837
118 190 133
545 906 139
13 610 199
805 126 167
40 957 841
469 267 635
399 293 243
866 410 866
325 731 806
967 668 900
769 108 838
485 7 104
947 548 599
274 168 168
139 325 677
947 50 717
403 938 508
298 931 684
247 617 564
969 274 389
50 887 706
807 237 151
926 408 107
635 302 645
5 917 713
66 544 402
639 93 131
713 783 241
48 270 500
847 69 308
826 391 808
468 238 306
299 480 463
584 257 990
193 910 444
579 687 223
474 806 783
57 119 767
314 641 677
583 25 277
96 503 920
971 935 960
591 736 849
285 271 129
832 211 393
714 569 531
767 454 678
111 660 457
672 743 366
442 80 908
700 201 994
301 936 998
44 967 830
737 477 341
781 762 151
147 667 664
203 967 59
521 552 967
767 698 972
273 515 967
35 870 951
152 154 913
375 774 897
405 891 768
445 167 405
657 377 97
807 420 423
285 32 96
438 168 766
625 320 542
669 707 142
369 877 444
571 451 471
682 191 996
478 289 345
787 322 331
73 667 223
671 653 935
368 44 42
919 188 485
925 540 497
847 711 48
226 794 677
760 224 369
333 884 852
419 817 668
435 213 261
888 188 564
323 605 109
733 9 149
650 958 11
726 136 464
158 168 294
355 752 484
108 17 197
489 751 373
275 161 314
411 159 617
89 302 422
174 420 359
708 559 259
193 210 744
669 425 656
682 13 308
221 907 309
479 142 141
413 177 55
688 333 679
525 274 455
516 345 973
306 428 569
597 573 221
646 965 581
574 323 505
478 459 5
268 742 754
562 443 373
31 439 250
145 23 188
879 223 681
204 429 123
886 660 131
774 858 270
442 629 813
877 963 86
272 691 654
559 799 578
684 432 292
599 406 295
718 172 659
56 823 515
367 411 656
891 865 319
102 187 967
245 921 551
347 849 200
506 490 825
962 819 885
590 640 562
338 213 172
841 721 917
492 417 247
536 164 711
382 896 482
171 183 663
884 503 854
560 250 214
857 366 184
71 777 568
251 32 568
924 62 466
874 494 501
921 719 777
246 197 546
947 201 764
308 18 231
619 387 407
33 477 944
799 483 134
262 294 721
18 97 63
765 83 939
686 967 277
898 329 949
291 371 184
466 599 536
119 754 505
219 973 448
333 350 59
375 893 137
367 846 978
951 935 732
237 251 313
551 479 489
892 68 67
250 872 845
891 559 153
234 391 863
751 477 7
284 912 316
510 439 213
126 63 673
779 301 854
266 652 624
899 383 344
584 502 148
239 352 502
589 217 428
443 942 742
460 128 734
549 264 20
112 534 891
863 762 643
178 765 31
105 222 547
392 872 842
163 566 113
761 966 954
120 386 542
848 747 639
389 467 646
272 701 516
477 118 644
886 911 459
99 131 364
924 474 65
755 870 118
727 331 834
115 674 404
419 968 483
400 141 158
269 832 646
910 853 889
624 598 463
347 898 905
948 968 564
536 879 107
658 57 276
460 56 643
119 457 898
942 843 284
799 522 243
113 249 671
320 417 587
777 954 728
750 645 520
882 857 579
192 555 410
410 611 432
715 372 143
157 297 257
146 873 389
496 173 574
339 19 393
133 230 141
309 150 827
368 240 5
873 891 555
917 302 567
105 891 554
751 747 420
304 211 195
2 660 577
856 587 809
560 212 443
31 259 312
239 320 991
289 843 278
558 151 250
117 89 184
195 626 584
440 507 376
928 296 88
491 730 464
720 326 47
483 273 145
773 124 466
528 109 873
48 250 42
930 92 296
900 935 725
241 898 528
897 289 223
295 204 500
545 340 845
320 310 453
50 229 778
805 484 492
398 378 628
237 241 197
175 150 516
942 251 60
867 442 429
899 836 702
67 23 132
148 923 440
178 532 884
498 51 352
111 659 413
108 747 590
438 31 208
528 345 142
919 937 720
831 285 641
589 745 769
452 368 693
919 384 520
567 217 644
955 882 639
411 176 832
857 874 264
278 18 650
2 241 544
930 192 462
13 597 353
725 293 349
664 625 360
268 200 160
445 374 691
544 627 824
956 717 213
779 183 402
671 595 887
261 689 453
810 636 551
872 306 210
750 920 83
101 164 783
916 793 168
910 487 231
193 80 754
819 849 944
206 816 71
527 521 590
210 1 126
962 142 492
426 808 895
103 605 239
706 172 877
607 959 810
398 142 852
196 362 51
369 315 58
314 579 504
60 389 546
477 947 912
417 644 393
427 945 266
525 286 676
83 294 806
607 898 910
960 656 660
828 662 230
860 161 794
853 497 336
104 217 731
540 507 119
897 25 471
219 789 28
803 261 799
580 489 682
134 206 55
177 192 639
531 667 714
670 339 637
491 940 814
762 536 696
485 56 438
887 809 800
137 21 78
231 256 517
349 317 865
333 314 44
911 236 65
660 856 443
806 125 721
691 518 954
515 100 571
499 802 315
85 815 559
266 959 37
734 342 760
671 277 259
547 513 658
578 102 595
84 804 111
334 560 377
105 317 870
158 165 544
104 472 42
100 389 436
287 882 675
534 494 450
311 14 822
274 653 505
706 728 907
897 871 168
56 321 360
144 571 783
780 435 490
868 562 485
828 617 592
354 487 515
297 400 59
307 316 611
947 610 465
657 222 549
475 644 387
959 510 32
635 589 100
244 336 710
632 584 601
891 862 639
959 703 294
904 315 612
119 762 695
401 822 451
362 854 249
470 121 134
690 863 683
697 871 97
355 210 658
229 552 249
428 607 924
930 521 307
639 135 349
88 443 249
165 162 750
117 867 348
780 948 739
537 493 228
365 425 16
46 709 91
603 57 891
641 923 894
693 29 922
240 957 553
84 145 820
209 737 881
821 102 173
308 224 468
776 563 187
154 350 412
956 265 637
790 880 730
906 566 78
737 581 837
766 923 361
607 299 406
439 543 883
410 852 704
879 647 947
739 362 159
189 838 533
68 578 591
787 817 443
748 47 286
615 474 773
551 769 868
406 179 175
453 681 881
271 227 580
648 766 661
881 919 946
433 801 30
426 373 856
410 282 466
490 836 190
507 676 212
229 52 5
440 92 952
225 515 989
325 53 55
294 204 148
523 875 75
752 607 22
42 351 598
676 144 946
19 21 225
829 255 887
422 621 784
712 835 596
263 464 180
849 352 796
895 511 585
894 532 184
771 68 580
115 511 510
759 675 370
701 133 254
911 155 147
892 534 636
686 524 907
505 111 708
593 82 387
285 885 297
725 782 914
88 151 574
970 93 804
355 129 726
443 168 150
376 551 21
22 562 917
526 951 855
86 11 378
776 281 889
671 550 361
96 472 801
965 348 598
149 31 452
613 590 121
228 327 587
259 898 867
803 67 881
663 863 799
600 68 94
784 118 568
734 941 19
889 111 569
158 337 130
572 152 783
804 790 192
319 29 161
69 542 149
688 890 600
601 621 125
896 434 872
377 845 768
534 392 261
878 704 378
713 852 212
902 317 761
159 219 488
526 769 881
363 361 165
524 83 567
470 596 538
175 910 785
785 235 249
599 851 441
324 676 349
913 87 348
854 425 443
491 619 310
595 747 868
969 399 544
149 371 538
557 366 784
780 583 354
757 362 821
457 47 50
504 176 650
935 630 278
159 623 205
936 650 743
499 619 865
819 52 98
385 830 569
118 151 551
412 689 633
309 154 616
424 319 27
172 108 364
640 81 998
344 816 84
376 803 969
942 245 213
136 627 312
158 437 216
263 541 614
245 56 202
808 854 418
405 774 981
138 607 516
121 160 984
31 309 503
731 20 753
498 478 666
806 422 514
797 833 842
279 667 11
456 69 796
727 458 212
648 862 740
315 515 218
922 57 661
675 713 993
571 306 830
373 174 33
919 369 597
6 810 38
101 446 585
614 470 329
129 557 475
957 41 308
641 431 377
187 331 964
375 935 117
788 121 247
53 609 845
469 339 748
2 37 990
832 549 417
895 969 507
358 453 315
611 264 801
369 271 971
446 148 625
740 484 17
516 551 163
840 117 361
513 731 858
905 276 486
428 882 954
512 898 460
698 805 811
686 594 41
404 517 940
722 111 193
712 541 272
342 720 577
628 167 896
372 523 137
953 122 564
11 46 839
10 280 854
936 661 937
257 168 619
605 611 878
623 184 15
502 932 117
642 119 862
704 410 686
419 71 24
840 221 716
680 407 287
192 481 2
812 501 807
323 444 427
777 394 923
580 790 304
931 311 173
793 139 3
832 578 27
943 839 1
770 18 596
415 110 679
116 507 811
108 338 818
523 604 737
509 376 144
261 408 947
37 576 968
45 820 799
522 531 328
201 2 234
383 579 196
755 593 395
648 47 706
177 667 638
392 54 632
482 709 599
814 107 202
140 184 68
64 385 934
393 849 61
530 276 154
804 109 626
92 95 74
855 334 215
112 629 480
147 497 771
614 185 264
626 465 648
876 661 696
557 418 973
924 921 523
879 696 558
895 583 571
898 242 486
867 422 570
149 272 661
642 347 133
269 508 714
169 120 391
818 1677
682 701 438
667 207 118
422 229 724
724 345 595
789 719 581
9 780 936
80 547 422
330 394 340
21 69 757
474 35 593
102 743 615
535 162 327
490 507 731
281 451 177
774 733 602
18 372 474
268 355 323
127 812 595
44 703 906
545 101 864
467 575 106
398 8 451
722 29 730
165 570 878
638 155 22
165 7 148
545 65 661
326 437 557
228 678 407
315 597 472
279 707 823
168 699 539
434 45 41
239 346 396
390 37 194
108 233 542
314 450 98
715 478 82
618 735 210
655 140 968
309 393 358
805 661 963
410 508 896
547 558 733
211 196 617
643 302 945
546 696 607
386 546 565
196 434 368
221 181 386
379 619 353
462 146 920
436 42 257
160 813 674
194 798 571
458 227 31
382 73 760
46 778 857
118 250 359
8 362 806
786 723 986
545 504 929
413 130 614
636 5 497
32 225 683
395 583 789
458 66 256
675 140 607
228 236 791
257 7 195
490 684 15
699 239 225
505 299 468
666 196 514
731 114 609
569 445 971
322 117 919
14 450 415
359 410 935
459 276 778
387 483 555
514 230 876
580 365 815
230 690 635
676 529 974
726 685 679
423 552 361
485 500 352
122 214 598
657 553 534
203 6 722
665 343 296
746 739 820
113 685 190
445 423 613
751 431 272
762 326 33
346 331 573
654 310 350
118 732 838
347 286 866
336 5 638
766 48 166
92 170 289
432 645 296
390 814 362
490 279 643
48 337 567
674 427 531
185 788 563
274 104 602
483 179 404
76 167 812
67 544 84
705 335 241
38 437 199
141 235 516
438 584 25
516 218 962
28 194 888
546 116 796
175 427 379
656 76 382
449 233 371
735 477 338
709 455 780
284 329 796
609 767 343
332 617 285
153 196 524
431 373 228
545 736 328
149 652 386
5 390 683
63 382 874
71 55 52
180 183 262
321 413 286
384 681 706
213 684 19
454 776 335
415 385 735
194 807 651
777 275 357
556 179 394
347 5 974
98 485 665
149 296 822
493 23 840
759 664 457
552 92 255
657 450 97
167 242 848
435 692 48
419 713 951
381 586 877
200 739 679
302 294 591
36 191 31
478 287 773
249 236 206
498 609 112
550 604 729
728 613 759
145 186 52
559 626 550
123 764 803
237 385 953
519 271 330
136 749 3
531 694 124
771 641 188
223 203 256
156 542 630
409 295 253
124 503 566
572 67 512
375 370 930
190 474 710
84 436 457
612 244 404
136 8 789
721 56 444
300 543 563
186 447 817
682 141 362
257 169 42
188 566 524
817 305 545
814 136 365
414 725 332
291 394 578
502 704 555
296 458 707
376 772 627
350 800 426
691 437 698
381 51 711
493 134 535
228 783 124
96 289 773
201 337 419
818 373 559
768 293 817
54 269 904
42 410 507
390 331 110
407 385 487
579 502 764
251 559 387
737 563 784
14 86 833
443 422 615
781 244 106
175 535 940
195 734 442
3 663 610
707 727 528
650 396 38
806 709 467
712 94 22
638 771 249
756 203 630
62 625 991
722 631 17
118 800 215
677 581 772
780 470 233
547 357 868
589 295 818
459 501 243
35 326 753
250 644 592
507 675 443
326 9 956
116 639 944
399 536 115
380 449 359
755 382 644
257 340 83
626 544 121
591 221 908
203 456 642
700 69 705
815 458 352
549 775 343
321 491 121
278 449 279
525 551 540
461 661 235
695 371 647
543 302 855
808 670 3
561 442 675
299 246 791
416 30 357
249 292 993
471 800 576
314 246 748
546 602 285
654 349 8
743 502 975
407 11 313
587 123 983
156 569 905
195 361 845
315 253 670
653 165 162
480 288 885
299 59 100
363 664 29
421 291 231
400 483 605
267 331 207
53 712 308
319 217 549
533 649 402
149 396 484
441 637 590
482 372 792
461 676 386
495 445 871
378 249 591
440 276 567
767 443 88
246 248 524
723 462 560
163 78 491
366 203 787
383 187 927
236 116 441
15 121 129
490 361 638
267 490 590
599 442 348
351 202 876
143 549 140
344 229 823
137 742 516
209 668 718
273 361 100
281 204 594
153 701 356
518 160 972
660 179 748
287 750 338
347 782 843
304 348 583
754 25 789
127 789 158
229 389 395
689 26 799
58 328 80
689 328 956
276 233 48
599 597 528
140 588 75
509 466 31
200 598 31
287 96 203
796 444 162
296 469 671
278 89 480
112 808 332
168 722 134
578 154 831
179 207 233
140 359 417
80 815 799
178 577 513
334 705 894
708 405 51
20 749 975
517 257 960
458 102 254
468 218 610
561 667 840
606 334 119
283 271 121
219 183 841
670 399 59
544 270 848
222 345 624
98 692 244
40 197 884
92 434 706
817 25 818
737 542 882
202 758 171
689 206 267
816 608 335
748 325 621
813 100 826
648 286 419
751 504 576
506 554 851
560 22 430
717 254 29
32 98 874
565 627 809
706 358 374
170 138 959
165 266 868
85 410 691
637 631 624
384 254 313
739 737 332
18 15 897
221 119 542
783 700 335
496 410 889
622 463 175
19 396 110
24 220 193
200 146 729
406 732 408
156 681 440
306 593 225
99 225 191
131 332 838
706 269 913
65 601 983
159 179 893
340 99 937
671 338 458
468 69 219
147 48 290
253 509 280
84 217 562
733 717 215
777 109 214
301 703 111
595 284 408
592 339 239
255 694 790
96 597 198
61 573 943
55 271 603
18 23 38
267 596 424
813 11 321
13 524 893
648 490 964
139 25 468
742 164 698
343 817 197
236 626 672
135 134 282
816 163 78
210 336 998
18 671 304
654 716 762
303 65 623
595 578 691
575 674 809
375 39 574
761 443 682
563 551 142
571 408 882
371 607 547
29 179 627
610 599 807
177 122 214
635 279 793
512 438 879
484 717 594
286 486 469
549 298 920
146 118 79
656 575 963
812 464 211
554 151 276
326 528 656
709 327 547
292 139 581
174 580 549
402 677 237
541 794 758
677 667 987
366 770 394
199 797 892
617 714 515
7 145 143
308 57 686
582 767 548
678 15 487
201 660 743
58 566 562
585 286 359
783 157 565
17 657 188
115 530 867
216 662 580
540 298 382
386 659 46
249 222 378
425 130 320
270 455 899
554 758 577
107 652 567
709 105 140
237 479 487
497 723 937
656 810 16
407 532 44
567 646 449
541 447 977
243 272 353
537 319 158
483 644 213
778 122 498
267 703 372
238 796 441
51 653 965
783 351 897
441 4 507
327 482 373
532 757 96
143 475 867
762 627 549
34 528 144
507 402 351
591 172 359
51 791 328
597 90 599
405 120 793
541 107 690
643 246 413
568 704 387
32 90 876
585 452 239
592 12 336
126 109 326
59 753 247
571 817 786
474 607 395
119 544 103
33 363 750
782 268 734
618 52 209
513 321 121
166 138 689
376 719 13
344 413 853
428 709 893
529 52 356
117 343 983
374 585 100
610 569 538
762 173 379
728 243 602
801 802 819
133 105 47
41 445 49
790 492 547
41 799 799
232 113 138
342 332 379
65 166 758
619 244 311
26 40 717
522 31 756
685 607 615
183 497 636
685 763 342
791 172 442
670 489 254
480 754 252
599 501 686
483 441 447
507 806 862
207 263 827
349 166 313
222 8 989
666 199 934
31 242 65
722 679 109
88 11 902
584 56 868
333 680 283
362 286 219
587 503 478
391 758 128
400 488 393
248 5 116
9 35 833
269 473 4
246 271 163
419 87 492
374 509 970
296 21 823
143 654 346
522 723 765
368 534 114
732 232 379
460 411 198
487 694 557
420 231 803
286 177 746
42 110 725
34 480 909
456 415 978
630 139 307
472 243 189
462 782 320
698 720 57
7 537 491
158 806 739
98 503 432
333 522 688
102 332 617
747 546 309
315 229 443
538 218 25
25 19 536
566 407 498
62 755 303
653 545 188
195 236 283
468 501 94
805 719 338
586 783 4
348 374 490
164 13 417
251 528 994
810 807 862
641 221 761
21 597 57
384 690 838
177 569 172
468 277 702
535 690 475
660 151 985
211 738 387
769 672 560
202 459 436
746 287 695
75 237 414
703 452 84
302 604 463
754 513 311
623 129 834
395 710 262
631 74 544
8 312 51
296 202 954
234 342 677
335 516 223
332 434 187
730 770 849
768 97 73
691 762 700
446 807 352
738 323 346
234 72 665
169 782 832
248 567 709
251 260 835
367 350 494
356 20 61
739 622 157
744 303 132
803 697 334
634 760 499
708 734 131
674 361 557
578 168 38
392 347 763
232 112 711
658 235 873
607 16 198
121 27 814
531 385 736
18 560 623
607 782 771
258 645 410
208 94 265
313 439 5
199 525 2
204 188 31
282 697 372
189 207 446
248 160 267
148 133 522
356 534 721
296 444 26
762 674 912
103 281 159
718 37 871
329 801 983
362 84 885
720 358 9
273 804 225
690 42 676
147 361 105
792 129 435
506 13 711
435 193 335
347 130 233
499 376 304
295 728 831
463 64 22
353 130 616
70 142 889
219 621 670
445 488 728
529 63 399
706 167 619
477 783 960
252 419 875
100 41 47
404 43 367
541 575 706
533 272 62
140 497 774
744 228 216
63 48 765
450 714 564
218 16 349
446 10 986
401 649 245
537 389 791
676 178 619
583 552 968
376 548 172
706 730 142
68 262 669
143 111 579
681 660 152
5 610 929
288 58 999
592 60 561
10 492 965
418 55 896
15 603 813
694 463 431
816 447 613
630 623 446
451 182 75
262 693 103
288 413 643
360 359 637
666 676 184
209 292 158
652 173 863
300 394 499
233 382 509
110 654 422
526 703 792
482 597 424
798 115 288
625 480 789
797 773 600
311 615 909
404 454 378
471 645 728
477 797 77
547 209 432
350 394 714
624 543 502
684 649 979
655 813 323
339 750 568
780 665 723
788 147 892
372 566 388
154 248 615
607 470 633
570 799 182
682 350 774
476 208 454
532 17 512
518 103 3
742 45 159
296 568 723
725 173 912
701 413 594
412 631 62
759 351 856
64 754 513
11 398 779
533 781 445
809 755 449
17 34 903
12 608 332
603 439 599
252 150 408
149 258 898
285 249 151
397 424 305
764 497 834
404 200 227
57 721 282
24 691 319
315 521 680
313 477 344
771 136 427
747 780 908
74 795 355
84 716 503
800 550 183
404 297 791
268 485 453
601 360 161
703 586 201
709 182 81
539 70 871
131 187 629
306 770 988
419 158 834
244 717 997
530 308 392
12 485 96
571 134 876
563 208 993
126 755 205
294 266 102
582 633 542
689 176 121
20 679 892
548 482 256
259 4 183
544 442 43
650 625 99
748 464 289
802 75 37
776 276 763
561 190 619
693 388 741
541 642 512
785 273 275
333 642 348
208 718 329
799 475 780
305 191 64
99 129 688
186 542 890
359 348 882
496 314 150
516 433 815
82 553 419
241 177 723
26 508 6
573 170 676
250 45 363
745 320 522
663 24 430
334 763 624
431 105 197
608 47 263
554 782 682
560 265 51
551 154 569
162 665 928
418 651 262
710 188 421
698 129 204
387 786 35
389 811 38
398 523 810
697 801 20
727 741 964
261 581 185
750 693 525
373 554 805
766 246 77
3 18 222
455 18 900
35 39 609
733 614 885
607 230 561
590 541 239
575 738 861
570 495 5
582 196 783
513 107 86
267 259 677
132 213 728
643 208 500
359 596 67
80 97 703
692 559 21
98 355 808
488 458 270
466 537 533
768 389 657
526 158 751
628 651 645
79 275 325
361 331 361
96 303 247
136 100 667
636 656 991
366 19 253
165 695 356
64 192 405
183 577 834
305 41 517
242 428 474
768 489 615
505 194 661
613 650 372
409 589 210
340 201 897
683 318 373
94 624 202
707 301 235
554 280 947
567 393 786
769 204 281
624 658 763
144 4 455
740 442 831
782 701 585
32 718 800
3 301 82
632 759 476
164 320 629
757 775 733
196 684 475
41 734 975
495 85 446
49 114 791
204 755 43
226 656 111
346 536 532
714 203 988
165 543 436
170 159 719
412 105 282
755 271 787
787 536 270
212 737 489
226 525 390
631 188 670
172 7 127
84 405 634
92 452 65
700 344 408
6 195 207
480 784 985
85 338 556
7 163 928
253 461 492
733 176 412
104 44 741
430 515 287
639 399 665
25 627 938
149 68 425
614 308 535
623 343 736
385 265 585
465 486 881
396 671 391
359 46 50
411 337 801
277 721 325
150 307 607
745 178 670
5 380 610
188 313 505
351 427 697
547 769 212
398 25 360
37 463 539
195 392 155
310 20 925
333 612 550
684 611 212
773 809 363
372 491 474
501 295 212
461 327 974
4 435 409
306 48 960
120 317 427
320 158 889
439 70 394
220 649 527
603 669 311
744 557 192
124 354 784
778 702 254
543 14 990
299 235 576
290 57 246
4 686 717
398 741 462
202 710 976
108 328 55
308 262 788
578 788 686
414 667 571
44 753 472
414 522 878
528 445 538
738 93 519
135 653 281
803 33 253
611 732 923
728 520 500
34 688 800
331 727 502
813 191 909
328 206 339
643 429 561
241 190 450
88 638 360
220 298 471
197 638 203
349 45 550
168 78 975
756 244 623
