17
818 988
24 598 106
106 430 129
479 553 -647
932 72 -69
399 193 -339
494 915 565
526 675 -996
824 853 -976
211 785 855
695 414 -355
681 922 398
252 815 -842
228 389 667
579 510 460
118 716 -964
603 145 -759
694 763 517
703 369 482
835 435 464
224 529 -519
710 681 711
339 432 346
666 727 -641
276 570 -224
422 546 -413
628 273 -993
356 632 873
255 136 -372
289 879 324
53 732 494
910 242 -895
549 335 -632
472 809 -575
182 741 -754
603 342 -240
683 792 -479
244 521 -637
460 470 591
325 649 -618
583 648 -200
924 535 -391
74 115 154
780 135 -206
479 497 -523
879 19 -15
847 804 407
368 596 -402
356 818 694
666 333 576
615 143 82
5 859 205
443 159 917
897 232 -471
417 206 989
893 483 219
347 85 860
461 684 -730
167 195 -162
267 237 -951
694 456 -578
243 590 -660
216 465 -377
611 851 -523
152 808 -795
226 901 -710
705 369 -25
380 627 -789
254 901 666
717 382 -797
402 621 -435
57 768 911
497 89 -484
21 241 792
372 549 -480
910 247 -294
438 134 56
13 50 -762
892 704 -246
911 690 -304
261 694 -734
890 125 739
358 59 -875
403 795 725
880 242 490
15 904 -394
454 390 501
107 5 -412
650 701 78
69 867 278
67 586 -792
500 648 -488
242 689 292
17 695 403
71 171 -102
900 28 -685
324 325 -965
828 787 92
287 297 -502
107 79 -155
607 75 -906
344 213 248
14 668 -409
685 578 -364
462 840 498
241 166 -617
403 363 397
349 533 684
177 574 -380
377 919 -740
892 257 596
314 784 -554
815 80 992
162 450 502
683 497 197
165 75 -370
787 883 -899
85 774 -687
792 72 844
705 312 -193
338 239 -167
172 560 -981
596 429 -371
378 906 -520
541 148 -638
388 770 819
643 716 631
614 666 -712
765 651 -330
743 782 593
815 495 952
904 645 -196
605 272 296
38 732 -88
220 341 -516
623 246 503
787 418 145
163 256 698
216 403 -67
633 696 -377
212 913 -992
35 266 -49
671 822 539
59 932 402
203 696 917
252 277 -496
445 448 -214
568 632 -123
211 490 -267
367 625 -515
441 833 580
528 92 159
783 734 732
204 519 -185
337 606 -272
106 338 705
256 776 -283
261 309 -943
376 572 -900
923 527 219
264 340 -74
686 131 -326
848 412 -853
867 506 906
917 241 -880
929 326 376
358 8 -934
33 24 75
195 463 -627
533 86 58
8 45 244
230 918 -236
36 8 -608
417 848 -440
315 383 -592
24 767 141
89 426 -345
842 347 529
650 739 864
336 676 313
207 74 9
209 149 -626
878 338 94
288 491 -707
330 863 90
512 656 -841
448 298 551
136 846 443
829 594 -735
504 612 545
407 248 484
560 656 89
284 52 962
870 54 -367
791 800 612
922 433 627
259 522 35
510 142 861
299 761 285
187 659 -384
43 509 -685
910 369 981
665 630 430
890 331 83
841 15 -19
566 334 903
821 588 991
922 407 423
707 884 -959
74 765 470
523 510 -889
474 303 107
252 20 689
729 753 -251
761 756 111
677 188 173
485 282 -573
501 509 -107
824 930 -246
738 516 470
171 490 -924
284 108 589
59 629 484
889 512 103
393 278 -424
584 348 353
837 69 -368
17 766 -840
568 6 469
422 190 264
608 709 459
462 203 -28
654 672 -229
882 7 142
887 86 503
876 200 33
830 157 242
629 309 976
326 867 -576
319 763 -437
640 372 -240
446 778 487
870 715 -475
55 561 279
333 836 4
70 626 431
831 603 740
561 473 -834
533 486 -580
467 420 -968
553 213 388
921 802 -674
145 14 -543
33 278 -304
7 110 172
388 881 940
870 375 -838
611 605 350
801 155 29
374 781 -88
461 659 519
236 255 -962
522 276 146
875 438 -401
580 806 -919
100 932 -439
387 810 -537
229 94 867
397 551 -825
481 162 598
78 144 100
659 691 128
225 697 -949
655 642 -408
433 523 807
111 284 551
336 719 -613
922 33 413
282 427 70
921 632 -708
170 127 -811
885 179 679
434 558 872
703 506 -478
561 764 -612
417 60 425
442 875 919
467 589 -181
851 185 -167
320 836 375
662 426 414
37 913 280
646 104 90
20 703 -168
447 755 -190
233 690 300
144 478 998
221 191 656
376 445 871
865 806 574
201 548 -941
883 796 32
60 844 -52
901 710 22
758 67 -132
559 422 -608
319 196 590
905 642 -612
128 79 412
514 570 -852
746 11 -427
809 732 -882
195 85 589
588 703 -921
247 732 -820
332 409 226
746 186 -554
780 201 992
516 552 870
66 109 -750
451 476 -192
915 851 43
775 69 722
5 286 289
763 252 -765
241 725 771
150 87 505
916 185 197
253 751 565
883 879 -309
635 460 -624
697 693 -8
204 600 -223
765 172 -898
245 328 286
533 925 222
74 587 386
362 281 -158
478 707 -781
731 426 42
54 709 469
917 905 964
237 692 171
561 670 -484
755 891 -956
871 248 -615
346 679 -551
693 231 -187
838 507 -833
702 430 941
78 683 -980
73 608 919
259 281 789
593 703 653
355 671 -504
136 678 -311
232 506 -916
408 883 -460
656 567 -528
100 902 -134
708 754 789
915 843 920
397 703 -546
143 440 -822
193 495 494
893 280 484
208 630 843
447 292 387
297 102 -37
150 666 658
844 7 -850
708 365 -966
287 488 -827
315 829 109
783 866 755
726 803 197
167 419 953
817 906 -254
348 1 741
306 475 -854
846 193 475
864 852 899
741 118 -566
490 904 301
583 830 -676
653 499 8
673 687 -775
764 119 971
544 256 316
52 748 497
570 85 415
809 768 -970
396 182 50
250 131 -74
433 934 -420
614 104 -890
422 656 -724
4 879 -218
633 502 -697
933 593 317
480 83 -747
879 456 458
619 811 -230
140 615 398
317 822 475
802 95 133
345 121 20
705 832 526
397 749 -507
237 418 121
310 204 83
138 506 499
237 111 256
293 402 975
324 153 -722
501 869 -966
922 560 274
393 164 480
380 687 -849
545 700 690
881 831
870 625 893
73 68 -626
595 758 313
301 554 427
245 20 -817
656 685 959
561 673 -133
697 334 277
341 549 383
704 790 -24
80 187 -31
536 394 -574
571 619 -347
542 111 92
7 258 -442
841 309 618
69 62 -466
219 56 -380
776 639 -283
585 228 616
369 676 -277
763 5 81
653 198 391
518 350 -939
733 163 -474
481 389 86
60 210 527
857 271 -676
311 527 136
640 859 984
528 811 243
482 509 272
485 419 -215
283 397 467
371 807 226
644 354 -807
304 839 -863
166 421 8
217 852 -866
872 470 535
243 184 -956
419 761 286
415 306 -992
268 739 627
393 108 -268
786 616 107
641 36 -613
136 397 -611
497 386 -912
60 48 -733
682 45 673
42 443 -212
116 280 -684
667 262 936
719 20 411
267 98 -918
52 48 -153
545 37 -978
575 33 450
194 700 -114
222 14 -19
300 35 947
73 289 -203
595 824 -797
716 15 155
611 374 -820
281 432 147
110 60 805
830 644 737
328 508 -375
849 649 -280
459 426 -15
319 525 -954
263 75 -153
527 515 146
109 730 42
742 483 772
40 625 -918
42 289 -180
554 332 45
758 186 319
166 422 428
775 269 506
43 10 442
811 306 -587
231 181 -155
378 806 -952
705 499 946
291 355 -968
85 563 967
96 97 -431
259 467 323
701 629 611
208 433 57
846 230 558
146 693 -882
829 545 694
151 427 -777
173 330 -611
718 467 -304
819 232 198
623 478 -33
394 466 912
665 98 -881
612 440 -958
457 824 823
393 824 328
88 827 349
596 735 420
701 393 -857
581 228 -804
92 208 19
721 783 -360
808 732 642
353 116 382
767 675 -350
284 506 784
52 403 759
428 404 -386
576 580 83
772 255 479
487 825 -64
319 758 937
553 342 160
352 321 -781
493 467 619
165 595 301
848 401 -300
97 791 -67
675 220 844
102 625 926
373 467 -667
335 536 -14
215 373 -908
505 467 -651
377 722 -629
455 415 -824
247 603 -389
92 794 863
666 631 -570
162 781 557
201 840 23
274 216 731
392 525 -595
265 60 -299
350 495 631
349 92 -249
190 599 -796
788 599 220
306 673 -686
96 878 886
813 48 -668
390 194 -239
96 195 659
529 740 -469
267 496 -636
272 690 184
188 794 899
636 628 -290
872 698 -308
106 587 47
331 426 717
848 509 -900
814 329 -987
606 577 -785
145 495 871
20 708 212
556 16 -247
78 29 -313
785 90 483
210 219 -939
258 120 -18
436 284 385
669 106 238
190 426 566
660 880 459
114 408 35
45 827 -866
755 843 -963
778 794 -64
788 715 191
51 455 -563
788 643 -797
781 853 -709
745 290 -935
34 49 905
564 382 215
611 852 -744
646 865 966
607 665 -104
102 292 -969
663 849 -902
280 437 -852
248 336 -192
699 828 489
282 302 -534
17 870 734
394 371 430
204 666 -171
821 348 -899
280 288 -255
545 710 -732
552 300 128
858 83 290
857 636 19
136 362 560
572 165 -639
791 708 553
100 733 718
176 349 -675
686 850 799
552 235 996
398 199 -824
841 622 -957
433 117 -928
212 243 228
468 116 -755
202 3 -797
617 119 973
610 136 -199
306 757 467
125 421 -769
237 437 -623
483 711 -294
732 519 -642
856 802 188
298 420 115
670 784 120
388 435 -54
261 207 127
342 767 249
485 738 221
546 243 697
552 801 -15
166 846 764
320 524 225
657 81 -265
757 182 36
588 658 823
179 523 -511
799 761 477
487 213 336
232 239 -635
400 487 791
869 574 -600
341 420 -38
225 99 104
732 39 734
658 420 -268
682 90 -391
29 530 105
179 474 267
799 395 40
528 865 -171
116 832 -259
683 20 482
271 715 830
506 36 -469
153 432 -13
147 655 885
727 839 -950
847 343 428
208 213 881
182 255 -51
507 619 785
789 767 -670
614 361 -226
120 317 415
472 696 421
847 781 263
523 578 -403
553 539 -862
125 275 779
588 282 -5
351 593 -94
160 18 -957
741 73 -436
536 636 -854
512 604 -738
434 283 -64
24 143 -683
228 126 -727
555 583 403
772 661 403
800 816 -175
817 127 -1
1 766 -138
699 669 -396
299 565 698
688 480 -708
104 651 670
80 452 -576
820 620 309
322 87 -776
739 578 -644
612 382 -596
210 881 -686
47 232 131
462 703 -916
300 874 434
510 705 -500
578 167 -124
176 133 870
578 474 -286
80 20 -605
403 194 313
288 55 947
821 474 -875
90 34 45
125 60 769
224 37 -563
172 277 624
149 262 803
253 41 -847
413 553 -690
30 69 -108
873 60 -823
469 572 271
205 58 -441
376 245 -91
364 166 -49
330 614 654
376 341 145
841 739 349
335 873 875
661 290 -978
837 716 -318
571 55 982
269 224 647
781 180 -742
736 572 884
472 626 548
578 355 292
56 591 -879
398 314 122
463 356 772
744 343 980
230 696 787
440 530 721
94 833 764
701 675 -969
685 38 57
519 281 -549
380 125 644
256 60 -351
268 303 931
420 544 684
871 710 -824
4 761 -379
554 832 -503
793 717 -802
505 517 -141
240 794 -452
339 593 -284
712 6 -187
286 8 35
304 96 456
606 636 251
680 106 -167
734 838 60
50 331 154
277 359 204
9 393 858
219 129 890
304 385 -127
520 238 -934
756 502 -800
571 208 999
627 525 637
101 289 -712
287 668 844
218 307 590
828 292 78
269 580 237
510 155 305
459 663 -357
765 208 -968
308 687 -575
591 482 -444
531 86 456
688 396 924
637 502 -499
606 36 -572
335 830 -994
113 517 -122
754 22 839
460 119 36
466 172 312
407 625 826
419 74 -318
116 681 743
309 114 -636
839 510 709
523 385 905
176 849 812
458 770 -792
814 538 766
793 317 957
107 21 -539
543 156 -115
528 413 -392
863 396 174
128 215 -872
750 44 -944
154 331 39
451 621 -711
373 15 -595
447 664 -4
508 790 495
81 560 312
300 780 -736
624 114 -160
835 782 113
541 293 413
179 595 -134
536 457 -107
435 122 239
643 411 -91
285 748 -1000
741 304 -73
541 357 -746
608 280 -181
588 554 -105
249 400 485
569 445 -114
447 785 -855
56 593 -152
165 388 207
531 421 -248
719 717 197
533 167 591
186 728 -422
623 395 -31
310 537 776
296 222 278
279 502 311
642 242 -439
133 536 -772
7 52 653
240 778 440
792 129 193
170 718 -433
247 548 846
483 858 -984
466 658 -964
205 654 -31
227 449 53
560 356 -502
607 31 917
464 227 582
117 770 -137
449 319 -398
727 59 621
490 349 -216
772 269 897
259 786 -708
281 156 -369
346 130 -8
233 139 300
463 261 973
164 136 -997
253 693 526
115 541 222
830 166 -839
719 791 -930
12 310 -649
594 348 -286
690 292 -893
411 661 -43
354 526 -226
588 151 278
862 231 263
705 216 -995
90 98 -237
348 180 -870
446 149 -636
422 268 901
397 628 -986
472 447 996
16 182 -906
590 606 992
844 34 884
30 705 -558
27 112 -213
736 812 -535
254 107 288
451 405 -351
34 669 999
265 643 -637
584 633 779
223 180 -129
704 192 362
782 834 475
310 95 -643
591 600 431
388 494 -520
392 758 -323
608 103 -91
483 563 774
124 188 140
214 316 -412
396 4 -177
462 705 -240
301 737 138
678 108 -766
1 383 -963
479 781 363
217 638 -337
664 451 200
126 146 -770
577 857 -311
796 644 946
71 744 -854
322 380 -341
426 672 958
23 597 -652
761 856 -9
415 707 220
233 862 -109
845 192 187
557 266 -153
682 121 -764
551 738 326
186 781 761
202 400 760
393 684 298
879 42 835
787 296 874
476 225 -907
430 313 996
699 130 991
526 238 422
647 43 903
650 753 588
357 583 -754
631 212 126
426 789 415
473 662 448
225 781 903
438 866 793
719 181 -487
540 433 -652
306 474 455
520 306 -934
110 762 517
651 448 403
747 459 38
519 38 -513
396 146 -322
461 683 -615
309 783 390
841 801 -791
155 478 -935
185 488 -948
29 509 613
209 381 551
876 226 781
772 8 -964
71 772 -787
127 489 -485
183 497 -693
389 397 -408
88 71 -926
449 731 500
722 588 625
9 399 -84
792 683 -160
276 140 326
694 279 -973
753 21 -113
191 683 329
120 241 668
650 398 84
818 33 -330
344 1 -353
567 496 440
285 538 879
667 729 440
654 532 304
411 723 -154
257 530 690
480 859 979
498 604 -889
404 466 -351
294 61 -161
423 453 839
662 514 47
399 689 -705
762 797 -763
821 4 495
776 755 331
416 529 440
26 195 718
550 630 -982
749 686 799
247 244 -27
331 312 850
69 300 440
54 880 -663
113 342 -773
281 456 -933
622 611 -152
839 101 -740
544 654 576
244 390 879
836 183 515
538 825 -61
38 247 405
578 708 -582
578 133 -90
394 818 -13
495 4 113
661 511 102
838 784 -636
849 236 959
81 593 681
630 677 -629
828 619 469
51 8 578
853 763 -581
783 518 -810
624 669 -994
609 208 -273
412 13 771
464 72 -747
792 20 477
255 656 908
317 93 974
444 534 -684
17 180 -406
166 716 -464
242 778 -326
18 880 -787
233 534 138
219 628 -476
379 629 573
200 826 -830
844 15 -944
429 589 -31
402 95 711
574 230 -225
60 19 -906
196 467 -16
385 737 636
705 289 -677
804 595 -524
660 355 -81
324 236 -163
671 718 -71
431 843 -19
491 363 -38
116 492 544
329 114 414
526 61 43
459 440 -929
761 570 -100
690 728 -283
729 46 774
330 44 -936
414 271 68
25 313 790
422 108 -895
397 506 -253
726 190 655
371 58 -718
728 282 -350
600 493 27
608 188 414
617 570 -500
394 420 -925
730 187 -743
555 511 406
545 159 -359
733 410 -235
362 586 835
412 298 577
798 548 -376
878 473 46
518 284 -835
326 72 651
25 133 -970
339 781 222
647 153 800
762 388 379
868 849 74
706 421 -139
432 38 -853
605 191 980
97 579 -402
643 625 991
693 280 385
397 859 -769
453 193 -620
552 337 -114
432 755 865
93 539 -826
487 205 455
544 541 -500
686 643 -43
2 537 -737
563 119 -542
793 413 -109
541 21 -218
231 360 310
776 546 -283
796 524 404
602 172 -327
573 591 -344
69 165 -497
828 581 -9
21 501 700
545 198 -34
840 2 824
697 188 -688
245 398 -627
739 692 -8
5 147 -894
304 538 967
214 705 845
325 782 52
417 798 151
594 620 651
26 155 397
518 471 68
419 357 -507
348 743 -974
764 761 880
119 180 -403
363 19 -32
50 703 247
787 264 -734
475 682 -252
270 451 532
709 808 181
416 705 -40
29 675 620
221 243 791
374 95 -553
793 50 193
584 26 -362
327 36 501
441 506 381
776 360 -443
583 58 -249
844 758 -620
873 342 983
789 373 296
31 390 -318
512 64 -385
695 229 -846
469 581 347
90 364 792
355 35 -519
528 870 491
92 282 -627
697 346 -463
300 841 -645
194 826 62
422 31 -904
600 148 32
88 389 462
277 395 -182
485 468 4
517 605 -3
452 223 883
853 548 -718
578 382 538
63 34 157
375 706 -317
664 73 13
359 189 -56
599 676 -901
176 172 583
787 741 590
679 38 -456
782 632 256
764 371 -60
263 766 -982
724 182 868
876 218 -969
513 222 -762
622 200 -186
348 57 -623
819 660 -249
80 546 -65
396 31 -993
268 41 726
696 35 -581
775 720 316
444 376 -249
880 433 709
288 466 187
440 590 -723
554 117 -387
316 348 522
257 307 -853
269 701 -804
657 74 551
359 81 978
664 511 -757
438 772 -383
867 41 -684
320 825 234
138 321 -715
18 486 -123
130 288 383
723 381 917
195 868 -601
683 363 -20
237 77 676
794 746 -93
465 145 -138
664 157 88
31 603 58
16 491 -900
397 173 397
176 21 -865
829 480 1
570 79 302
611 826 439
346 100 -11
463 40 711
572 338 -358
204 198 615
106 301 -497
595 171 394
484 449 -501
509 207 -67
741 881 712
345 532 -910
376 203 -719
980 890
743 63 -216
3 87 530
45 790 -83
912 900 -582
320 556 -290
196 185 -985
168 250 587
866 754 258
276 825 300
839 345 279
391 154 536
155 180 496
35 132 910
58 812 327
729 462 531
262 904 217
85 248 474
630 717 -721
976 718 -30
450 937 -555
435 185 189
655 753 -379
231 343 564
859 756 94
956 76 614
625 527 -637
812 519 111
61 137 489
65 152 -837
24 674 -550
71 706 87
53 187 -805
260 219 722
872 155 11
333 439 -737
365 700 -639
562 490 -594
633 684 -436
741 888 -563
791 87 552
94 622 589
464 83 711
148 733 -324
452 503 -615
687 226 -444
963 328 -969
284 521 705
69 124 665
157 365 -288
482 556 92
415 83 142
46 971 -415
330 439 -423
628 200 -718
640 903 -694
781 684 776
478 951 17
213 853 -196
314 521 437
170 562 -943
298 474 226
46 596 149
393 629 -437
479 978 -678
484 620 -604
856 549 -286
396 217 988
69 587 266
223 514 -469
146 927 -582
69 499 -874
425 216 521
399 94 544
573 395 754
237 594 65
379 817 -52
100 967 272
599 659 -246
931 440 902
316 446 -332
273 547 -348
611 475 -477
442 960 -732
928 147 -990
904 156 -252
723 454 130
474 235 594
659 581 327
44 603 -22
499 625 789
558 19 801
863 519 899
336 203 -897
950 361 -58
651 718 639
520 796 -629
939 649 856
485 656 648
931 939 597
482 396 -88
581 694 -424
560 142 -269
310 532 -700
728 753 704
915 444 -885
258 447 613
227 510 589
777 570 498
86 28 -963
797 823 552
587 185 521
809 140 299
91 627 93
269 403 -542
517 696 142
939 391 -982
231 52 -780
759 849 653
251 231 596
24 445 -639
645 740 -954
58 61 -527
975 656 -843
147 339 622
572 223 999
607 809 -370
752 520 -299
595 735 477
807 497 910
872 434 648
525 51 97
42 335 -521
77 796 196
840 587 -902
408 888 -662
477 141 611
259 901 906
523 883 345
469 289 146
110 723 942
655 575 -308
695 732 -534
268 71 -795
285 130 347
540 153 -216
643 206 877
979 269 -598
975 595 -659
444 586 10
865 956 -634
755 837 -120
54 706 -147
923 777 554
758 354 420
519 844 -438
337 623 -254
708 276 416
117 348 812
582 836 -112
925 862 395
947 954 691
155 319 -427
48 120 -24
734 616 -777
140 761 965
665 445 946
616 29 -367
392 189 839
814 49 272
317 121 -158
373 639 -375
51 509 -882
484 189 665
246 346 -121
440 927 40
142 315 906
608 262 813
163 455 -294
46 105 -308
764 157 525
944 923 320
22 420 -268
882 71 -954
977 472 -749
966 270 -55
864 468 -321
475 517 -400
239 687 645
976 278 -83
583 657 92
852 612 531
882 591 620
618 379 -347
481 432 994
458 829 620
605 443 135
504 780 -522
532 171 -76
958 691 48
495 534 679
522 231 -932
743 935 963
854 17 914
853 261 734
810 336 -543
74 656 454
591 722 65
104 644 -771
306 285 510
605 872 -422
257 193 -125
464 218 -921
765 390 771
818 821 971
959 907 -228
958 758 -398
238 805 -853
821 31 339
835 391 716
96 596 -203
221 88 -653
347 174 -340
373 488 200
43 619 -151
914 358 760
974 216 -988
552 293 831
42 149 -261
701 493 657
99 686 320
71 901 -222
23 216 56
163 485 368
884 419 -199
324 709 -419
699 53 -513
394 4 -349
598 119 565
443 945 139
446 12 -338
287 732 -807
715 110 61
810 824 340
355 786 732
76 157 -326
948 868 183
529 474 341
783 830 168
149 603 -770
128 928 326
752 835 -446
110 497 399
884 459 -63
474 545 -106
581 127 -750
667 120 -964
187 557 -307
272 630 357
125 895 -876
384 183 617
226 191 30
899 430 148
329 102 987
316 315 912
673 838 -626
397 528 751
323 335 -71
557 960 381
463 496 -692
167 40 944
879 483 190
616 864 -954
802 673 -242
39 537 24
152 665 516
745 329 -214
929 29 58
560 945 502
743 127 828
10 135 -284
755 670 -363
460 65 -443
289 274 -74
531 54 -706
531 371 -902
42 594 -623
272 93 -456
670 964 -506
70 728 -850
624 236 437
84 940 -169
974 540 201
663 200 -817
336 740 -327
103 509 646
869 101 -362
339 70 -846
799 447 938
76 580 314
953 909 -490
494 814 -734
366 128 310
840 905 -874
907 472 -532
487 662 -967
370 729 812
403 568 921
625 248 100
208 78 437
655 33 -824
423 775 -101
917 923 -734
406 435 -435
413 921 -956
558 975 -286
775 820 -396
693 841 -751
603 507 -312
440 436 88
456 680 -392
670 676 -685
643 461 694
520 266 659
125 586 355
498 944 -488
243 60 -216
675 832 423
597 689 -630
484 294 -413
654 389 -753
318 16 356
41 971 438
342 481 -233
386 410 504
89 102 742
691 517 -493
166 739 -561
869 573 631
417 382 -191
350 372 -812
912 482 -285
957 710 -743
678 61 528
768 936 415
568 277 -925
770 721 -819
400 733 513
636 811 240
422 727 944
563 31 -581
371 13 -289
896 729 900
954 7 -509
55 793 -94
815 862 -525
833 558 714
612 304 368
875 116 550
940 767 127
707 928 -78
739 515 655
637 755 -850
608 716 -787
400 473 598
59 843 570
845 391 -642
271 786 822
332 452 704
471 863 374
574 934 -277
733 884 -900
468 869 692
543 19 -222
928 82 -788
611 149 -359
288 814 787
231 850 -957
920 42 -339
57 856 -497
649 950 -810
337 383 820
783 243 496
560 947 896
350 563 600
323 422 601
59 565 678
678 756 -647
685 687 -51
668 414 392
822 189 -591
36 505 -430
163 459 589
193 611 -341
415 98 -820
517 128 743
671 651 -43
281 706 134
76 215 -921
611 543 -375
633 962 411
975 845 752
523 923 847
483 519 63
714 397 985
231 257 579
542 110 852
498 483 -998
243 285 -49
831 959 75
614 670 -87
603 609 -169
20 690 -782
275 426 550
32 633 627
476 360 -821
171 505 82
721 59 603
562 880 120
132 923 -313
8 72 -846
628 731 962
94 224 710
149 253 -257
679 532 144
351 609 572
29 140 534
545 109 -537
145 843 -929
13 15 -809
819 838 -639
68 297 -871
447 90 540
836 760 -926
255 169 -916
813 570 -552
167 505 464
43 269 -615
47 288 -401
34 824 919
474 498 -231
332 281 -844
576 499 -956
778 4 -526
489 916 57
381 579 89
413 71 -537
131 374 145
604 945 -750
938 786 -914
80 736 -911
74 489 -410
636 693 -163
227 794 972
236 674 -573
258 416 -790
760 558 234
731 548 -838
806 401 -146
295 388 579
674 348 -463
457 391 -124
881 578 580
959 131 -471
355 819 893
518 506 843
805 215 -555
41 775 756
722 828 511
47 355 -375
836 385 885
199 318 240
91 365 573
222 293 191
525 926 96
910 967 -278
501 915 117
462 705 646
72 599 -91
713 42 -514
854 465 -520
167 293 206
203 34 196
809 322 -868
69 292 963
122 870 -82
233 780 -842
741 661 926
25 737 -774
887 633 353
170 864 -516
277 271 792
481 438 413
83 353 -221
500 286 -202
518 871 -646
846 321 169
510 523 474
599 915 -349
614 790 399
3 43 728
358 691 502
535 246 -201
291 404 -559
352 193 737
507 571 -954
854 353 -348
869 247 -866
380 844 -240
321 10 934
175 702 -239
31 722 -740
908 617 -132
820 638 -570
333 854 741
401 786 140
527 318 582
383 817 905
968 873 377
75 35 -671
619 310 -678
834 117 -585
923 269 243
532 610 -862
108 944 -395
4 240 786
760 478 -542
380 759 -724
609 229 -156
510 923 -25
776 702 625
740 562 566
289 340 -648
352 428 908
553 212 -911
196 41 -942
348 42 474
465 654 -410
291 544 -185
313 561 116
173 599 -37
479 71 467
201 224 -20
672 365 -290
574 227 -282
81 625 -732
142 119 -76
313 6 385
361 886 -264
413 486 955
369 478 967
74 195 -421
841 89 -62
339 825 -203
387 896 544
775 471 -585
942 454 -512
334 42 253
192 740 -262
748 922 -755
303 593 87
578 104 421
775 240 -901
792 966 -85
583 804 65
101 211 -343
333 832 799
383 952 963
627 292 20
50 221 485
841 157 -200
108 584 -865
804 82 -902
117 711 -69
673 313 100
86 917 -143
804 606 44
441 475 -995
889 237 -277
539 634 -246
955 227 -570
805 602 -310
485 63 -333
39 752 270
477 915 705
960 391 -919
376 528 209
583 152 967
766 912 307
870 898 382
729 200 -355
671 790 -88
324 614 880
841 221 -510
37 390 54
20 612 930
631 650 -609
202 753 -328
479 30 142
430 150 831
513 316 -119
883 301 395
29 930 323
590 718 -626
744 148 831
946 979 -794
127 904 68
439 798 -79
778 100 -873
580 275 -380
615 893 38
172 261 -449
745 418 164
846 748 60
124 441 187
689 190 510
881 841 732
741 436 -506
414 645 659
310 319 -505
144 528 589
535 911 25
41 430 627
369 705 -659
43 329 194
898 438 654
811 484 251
731 921 707
764 895 -184
535 456 -587
607 237 -436
348 597 -155
470 813 995
927 531 879
897 952 532
838 885 814
150 646 607
604 63 -437
163 389 -353
477 64 849
493 556 -961
607 290 339
203 380 -650
444 884 -354
346 792 -982
198 574 646
449 36 -991
918 980 -677
833 9 341
481 703 -496
837 847 -409
84 71 385
905 219 391
788 539 402
578 689 802
750 555 -485
902 569 -358
477 676 261
61 927 745
89 865 156
526 718 -741
421 67 674
915 527 -859
896 443 -647
20 11 -968
150 580 -74
235 134 702
532 811 -39
668 672 -585
283 70 178
684 175 -360
663 936 66
343 85 674
930 366 961
782 543 -316
501 268 302
865 767 -70
550 531 -307
223 655 -475
802 974 -651
718 265 626
239 979 435
737 178 536
559 202 -27
844 9 374
750 258 737
837 730 921
424 740 -496
694 931 172
312 929 -645
482 280 188
221 738 -180
281 565 -246
937 663 934
434 235 -409
788 18 -321
292 656 738
158 205 -733
438 665 -26
917 432 180
146 279 273
106 887 12
816 484 856
407 439 -669
952 349 685
597 690 -222
364 691 -765
323 576 80
797 967 -560
246 56 255
38 111 561
773 513 361
974 415 790
176 849 -178
125 480 69
212 107 -880
382 908 -908
102 436 929
123 55 118
642 464 -675
268 102 -82
855 602 627
463 294 465
112 85 628
827 367 22
688 161 493
717 648 -867
385 824 533
354 692 40
928 729 -492
273 645 -856
694 695 814
366 735 821
404 432 708
559 862 -225
107 791 -793
447 814 -37
674 523 732
919 458 -539
25 246 -51
79 790 -305
520 196 -552
228 793 -160
879 349 366
858 788 495
668 606 932
897 650 -245
104 720 -311
267 275 -435
411 544 -365
971 583 993
643 673 86
113 5 -608
381 459 -521
216 855 -515
292 692 -3
453 450 324
253 711 -640
513 847 207
801 760 945
846 281 -704
463 852 449
481 387 440
298 868 -729
524 212 -897
564 375 352
602 350 197
60 909 270
121 899 957
163 687 -492
464 878 95
924 649 911
371 253 -926
350 545 -130
274 155 -697
329 496 -525
57 529 441
19 584 951
720 794 -212
118 630 306
582 883 354
956 964 80
190 585 -204
163 69 726
207 327 925
175 114 -411
236 288 314
546 235 -71
631 543 5
937 960 688
419 831 746
523 12 522
828 881 -643
401 951 387
365 687 -620
938 379 72
182 124 71
151 924 -967
783 809 819
658 653 -103
67 797 -686
834 534 -185
748 729 611
604 836 107
8 815 136
604 170 -952
49 327 -642
742 277 -356
112 385 -770
965 364 439
923 950 924
721 287 58
799 487 -810
553 510 -280
16 559 154
324 934 384
717 509 -184
94 373 -615
536 83 -833
116 469 948
872 903 -819
235 93 -153
148 51 156
667 63 -531
574 545 -140
551 444 -611
27 199 -236
14 968 -807
275 666 292
155 391 599
415 464 693
253 230 67
356 951 -660
169 15 -357
595 411 294
74 2 -608
832 32 -147
45 118 622
426 806 -1
699 463 347
854 27 -44
511 458 -521
900 37 -761
550 58 -372
597 435 796
405 19 903
283 840 -515
793 910 245
501 208 294
228 967 581
678 425 140
897 376 958
710 345 -163
445 30 203
652 813 469
900 813 -622
619 641 446
856 738 380
504 318 -426
411 6 -745
619 565 885
454 400 -187
914 649 -692
632 957 77
33 942 763
95 918 954
849 700 -574
575 319 370
691 329 949
396 179 135
686 57 -395
611 806 698
596 770 17
85 836 302
561 413 543
895 70 -733
946 194 534
633 795 531
174 800 805
637 491 -666
447 751 -832
398 353 515
882 814 594
900 938 -215
959 664 693
344 373 -589
780 571 34
562 104 -81
183 728 -955
976 106 942
23 588 388
875 858
174 103 525
266 39 -281
621 683 -625
58 723 885
120 131 388
